"year","est","lwr","upr","log_est","se","se_natural","type","index","index_id","common_name","family","formula","min_depth","max_depth","min_latitude","max_latitude","anisotropy","knots","spatiotemporal1","spatiotemporal2","share_range"
2018,200770.495812101,175538.528405008,229629.314743001,12.2099177227973,0.0685236519607711,185527.094088909,"index","Coastwide",17,"longspine thornyhead","delta_gamma","catch_weight ~ 0 + fyear",-300,-1280,31.9,49,FALSE,500,"off","off",TRUE
2019,162946.604304398,136783.24764366,194114.383974161,12.0011778451679,0.0893001241970636,150583.268321164,"index","Coastwide",17,"longspine thornyhead","delta_gamma","catch_weight ~ 0 + fyear",-300,-1280,31.9,49,FALSE,500,"off","off",TRUE
2021,214310.851562887,186915.692414557,245721.161793866,12.2751828174306,0.0697818261130142,198094.317773109,"index","Coastwide",17,"longspine thornyhead","delta_gamma","catch_weight ~ 0 + fyear",-300,-1280,31.9,49,FALSE,500,"off","off",TRUE
2022,208358.643416495,181072.523375556,239756.554318957,12.2470161210705,0.071615198313966,192537.715865801,"index","Coastwide",17,"longspine thornyhead","delta_gamma","catch_weight ~ 0 + fyear",-300,-1280,31.9,49,FALSE,500,"off","off",TRUE
2023,202532.973729232,176104.564247901,232927.554278849,12.2186579855036,0.0713404807220074,187118.246000534,"index","Coastwide",17,"longspine thornyhead","delta_gamma","catch_weight ~ 0 + fyear",-300,-1280,31.9,49,FALSE,500,"off","off",TRUE
2024,213527.342402984,185781.398758115,245417.066824023,12.2715201709122,0.0710187462558584,197306.304616715,"index","Coastwide",17,"longspine thornyhead","delta_gamma","catch_weight ~ 0 + fyear",-300,-1280,31.9,49,FALSE,500,"off","off",TRUE
2003,118757.652498322,100830.002388888,139872.852254009,11.6848401619117,0.0834958857015069,108675.124612316,"index","California",17,"longspine thornyhead","delta_gamma","catch_weight ~ 0 + fyear",-300,-1280,31.9,49,FALSE,500,"off","off",TRUE
2004,113107.150073266,94760.8562506053,135005.401005066,11.6360908791446,0.0902971617420701,103505.980736059,"index","California",17,"longspine thornyhead","delta_gamma","catch_weight ~ 0 + fyear",-300,-1280,31.9,49,FALSE,500,"off","off",TRUE
2005,109766.692465791,93602.1661540651,128722.734418858,11.6061124147324,0.0812788454886973,100449.718038587,"index","California",17,"longspine thornyhead","delta_gamma","catch_weight ~ 0 + fyear",-300,-1280,31.9,49,FALSE,500,"off","off",TRUE
2006,99166.1518610453,84740.6617729458,116047.307976859,11.504552023969,0.0802061627699126,90743.8439342253,"index","California",17,"longspine thornyhead","delta_gamma","catch_weight ~ 0 + fyear",-300,-1280,31.9,49,FALSE,500,"off","off",TRUE
2007,105082.637580978,89875.0136147275,122863.522094261,11.562502344179,0.079760188913449,96156.8289563359,"index","California",17,"longspine thornyhead","delta_gamma","catch_weight ~ 0 + fyear",-300,-1280,31.9,49,FALSE,500,"off","off",TRUE
2008,125153.188875968,107134.991889965,146201.725594109,11.7372937769665,0.0793120962717029,114530.182644426,"index","California",17,"longspine thornyhead","delta_gamma","catch_weight ~ 0 + fyear",-300,-1280,31.9,49,FALSE,500,"off","off",TRUE
2009,136363.620229915,116454.501795183,159676.411264143,11.8230802749601,0.0805241030086912,124780.101005882,"index","California",17,"longspine thornyhead","delta_gamma","catch_weight ~ 0 + fyear",-300,-1280,31.9,49,FALSE,500,"off","off",TRUE
2010,123984.299236655,106214.102181148,144727.546922038,11.7279102175111,0.078929026684824,113457.894138135,"index","California",17,"longspine thornyhead","delta_gamma","catch_weight ~ 0 + fyear",-300,-1280,31.9,49,FALSE,500,"off","off",TRUE
2011,123771.779340981,105845.228646931,144734.472749203,11.7261946596203,0.07982874270128,113258.597655991,"index","California",17,"longspine thornyhead","delta_gamma","catch_weight ~ 0 + fyear",-300,-1280,31.9,49,FALSE,500,"off","off",TRUE
2012,129676.030186323,110854.693405128,151692.926012877,11.7727945435592,0.0800111586245902,118644.968187245,"index","California",17,"longspine thornyhead","delta_gamma","catch_weight ~ 0 + fyear",-300,-1280,31.9,49,FALSE,500,"off","off",TRUE
2013,120730.168175016,101360.656120163,143801.096653204,11.7013133193099,0.0892225737557846,110455.898186537,"index","California",17,"longspine thornyhead","delta_gamma","catch_weight ~ 0 + fyear",-300,-1280,31.9,49,FALSE,500,"off","off",TRUE
2014,120478.909599581,102673.203078762,141372.502493851,11.6992299925245,0.0815951497952856,110244.867933909,"index","California",17,"longspine thornyhead","delta_gamma","catch_weight ~ 0 + fyear",-300,-1280,31.9,49,FALSE,500,"off","off",TRUE
2015,119416.841502727,102027.059024925,139770.588026099,11.6903755211055,0.0802985058420058,109276.603562635,"index","California",17,"longspine thornyhead","delta_gamma","catch_weight ~ 0 + fyear",-300,-1280,31.9,49,FALSE,500,"off","off",TRUE
2016,120460.491442186,102867.557067714,141062.259201324,11.699077106302,0.0805522557895797,110214.141233101,"index","California",17,"longspine thornyhead","delta_gamma","catch_weight ~ 0 + fyear",-300,-1280,31.9,49,FALSE,500,"off","off",TRUE
2017,144544.902853398,123362.939900042,169363.902626086,11.8813454846533,0.0808481510453576,132223.812882136,"index","California",17,"longspine thornyhead","delta_gamma","catch_weight ~ 0 + fyear",-300,-1280,31.9,49,FALSE,500,"off","off",TRUE
2018,144917.861133743,123752.642760522,169702.933263567,11.8839223859555,0.0805536996380188,132581.161396964,"index","California",17,"longspine thornyhead","delta_gamma","catch_weight ~ 0 + fyear",-300,-1280,31.9,49,FALSE,500,"off","off",TRUE
2019,117611.302334293,96917.0260015515,142724.338616696,11.6751404181134,0.0987415739602083,107602.514811851,"index","California",17,"longspine thornyhead","delta_gamma","catch_weight ~ 0 + fyear",-300,-1280,31.9,49,FALSE,500,"off","off",TRUE
2021,154660.274597116,131840.457422287,181429.896453103,11.9489862136504,0.0814496594051991,141514.906059646,"index","California",17,"longspine thornyhead","delta_gamma","catch_weight ~ 0 + fyear",-300,-1280,31.9,49,FALSE,500,"off","off",TRUE
2022,150395.893428844,127894.337942114,176856.341916385,11.9210263857956,0.0826885952495412,137592.285091143,"index","California",17,"longspine thornyhead","delta_gamma","catch_weight ~ 0 + fyear",-300,-1280,31.9,49,FALSE,500,"off","off",TRUE
2023,146213.153495293,124257.611728764,172048.101984318,11.8928207914389,0.0830161111333338,133750.368237759,"index","California",17,"longspine thornyhead","delta_gamma","catch_weight ~ 0 + fyear",-300,-1280,31.9,49,FALSE,500,"off","off",TRUE
2024,154131.357657234,131125.362343968,181173.763706705,11.9455604896223,0.0824767097022549,141006.597933811,"index","California",17,"longspine thornyhead","delta_gamma","catch_weight ~ 0 + fyear",-300,-1280,31.9,49,FALSE,500,"off","off",TRUE
2003,30972.5470403395,27040.3308035673,35476.5878100681,10.3408565117664,0.0692725728102638,29437.6258382678,"index","Oregon",17,"longspine thornyhead","delta_gamma","catch_weight ~ 0 + fyear",-300,-1280,31.9,49,FALSE,500,"off","off",TRUE
2004,29427.079553375,25303.9363247179,34222.0672676433,10.2896706026432,0.0770194530426411,27971.5948047609,"index","Oregon",17,"longspine thornyhead","delta_gamma","catch_weight ~ 0 + fyear",-300,-1280,31.9,49,FALSE,500,"off","off",TRUE
2005,28581.6242685604,25112.6669696977,32529.7686149738,10.2605192822189,0.0660173479055777,27167.2588253497,"index","Oregon",17,"longspine thornyhead","delta_gamma","catch_weight ~ 0 + fyear",-300,-1280,31.9,49,FALSE,500,"off","off",TRUE
2006,25887.6294236993,22794.4827431297,29400.5073390301,10.1615205051582,0.064922980959316,24603.1558947533,"index","Oregon",17,"longspine thornyhead","delta_gamma","catch_weight ~ 0 + fyear",-300,-1280,31.9,49,FALSE,500,"off","off",TRUE
2007,27438.3675208232,24236.9284266685,31062.6824882385,10.2196975873887,0.063299566361684,26076.5045202953,"index","Oregon",17,"longspine thornyhead","delta_gamma","catch_weight ~ 0 + fyear",-300,-1280,31.9,49,FALSE,500,"off","off",TRUE
2008,32594.1531454146,28795.9165123277,36893.3844773418,10.3918881999018,0.0632151062847422,30981.0090405323,"index","Oregon",17,"longspine thornyhead","delta_gamma","catch_weight ~ 0 + fyear",-300,-1280,31.9,49,FALSE,500,"off","off",TRUE
2009,35610.151634393,31378.1718493283,40412.8993082687,10.4803860344597,0.064551323051849,33842.4016134511,"index","Oregon",17,"longspine thornyhead","delta_gamma","catch_weight ~ 0 + fyear",-300,-1280,31.9,49,FALSE,500,"off","off",TRUE
2010,32337.0521675476,28590.3594605101,36574.739269404,10.3839689776948,0.0628297869161808,30734.4325144798,"index","Oregon",17,"longspine thornyhead","delta_gamma","catch_weight ~ 0 + fyear",-300,-1280,31.9,49,FALSE,500,"off","off",TRUE
2011,32317.7459396496,28543.8375643015,36590.6196133194,10.3833717682367,0.0633559721327155,30713.7451415051,"index","Oregon",17,"longspine thornyhead","delta_gamma","catch_weight ~ 0 + fyear",-300,-1280,31.9,49,FALSE,500,"off","off",TRUE
2012,33929.3692817518,29873.9525275723,38535.3126204166,10.4320362687977,0.064947133223492,32239.0478838043,"index","Oregon",17,"longspine thornyhead","delta_gamma","catch_weight ~ 0 + fyear",-300,-1280,31.9,49,FALSE,500,"off","off",TRUE
2013,31601.8790907087,27266.949443588,36625.9806264694,10.3609718627029,0.0752775353047211,30026.026054562,"index","Oregon",17,"longspine thornyhead","delta_gamma","catch_weight ~ 0 + fyear",-300,-1280,31.9,49,FALSE,500,"off","off",TRUE
2014,31461.2115130443,27690.5274001072,35745.3585324156,10.3565106855035,0.0651364126768518,29899.4812675012,"index","Oregon",17,"longspine thornyhead","delta_gamma","catch_weight ~ 0 + fyear",-300,-1280,31.9,49,FALSE,500,"off","off",TRUE
2015,31160.0358266324,27445.6332035959,35377.1336049847,10.3468916497476,0.0647610355609481,29614.8972065411,"index","Oregon",17,"longspine thornyhead","delta_gamma","catch_weight ~ 0 + fyear",-300,-1280,31.9,49,FALSE,500,"off","off",TRUE
2016,31515.5566959107,27805.8223562218,35720.227984227,10.3582365662656,0.0638970165928906,29945.7684444455,"index","Oregon",17,"longspine thornyhead","delta_gamma","catch_weight ~ 0 + fyear",-300,-1280,31.9,49,FALSE,500,"off","off",TRUE
2017,37887.4649300563,33345.741479287,43047.7756722816,10.542375595732,0.0651492809685462,35991.3760032909,"index","Oregon",17,"longspine thornyhead","delta_gamma","catch_weight ~ 0 + fyear",-300,-1280,31.9,49,FALSE,500,"off","off",TRUE
2018,37944.8130661296,33437.2065456927,43060.0814890438,10.5438880953831,0.0645234141975971,36051.2683694311,"index","Oregon",17,"longspine thornyhead","delta_gamma","catch_weight ~ 0 + fyear",-300,-1280,31.9,49,FALSE,500,"off","off",TRUE
2019,30785.3061087021,25989.9258187637,36465.4781554731,10.3347927807327,0.0863936830774008,29250.1943400984,"index","Oregon",17,"longspine thornyhead","delta_gamma","catch_weight ~ 0 + fyear",-300,-1280,31.9,49,FALSE,500,"off","off",TRUE
2021,40425.4187901438,35515.4933760036,46014.1287369158,10.6072140440736,0.0660674031328563,38415.5471870148,"index","Oregon",17,"longspine thornyhead","delta_gamma","catch_weight ~ 0 + fyear",-300,-1280,31.9,49,FALSE,500,"off","off",TRUE
2022,39380.7490463847,34420.5344201618,45055.7616719027,10.5810323729971,0.0686868626011423,37415.3518778169,"index","Oregon",17,"longspine thornyhead","delta_gamma","catch_weight ~ 0 + fyear",-300,-1280,31.9,49,FALSE,500,"off","off",TRUE
2023,38323.595920075,33580.0729503412,43737.1892079307,10.5538210669326,0.0674160162693875,36405.8468612719,"index","Oregon",17,"longspine thornyhead","delta_gamma","catch_weight ~ 0 + fyear",-300,-1280,31.9,49,FALSE,500,"off","off",TRUE
2024,40367.383479287,35356.8970222023,46087.9145571106,10.6057773982535,0.0676178951730081,38351.6742897567,"index","Oregon",17,"longspine thornyhead","delta_gamma","catch_weight ~ 0 + fyear",-300,-1280,31.9,49,FALSE,500,"off","off",TRUE
2003,14855.1147965579,12964.8614586427,17020.9636503139,9.60609951567283,0.0694408186209789,14059.0653951708,"index","Washington",17,"longspine thornyhead","delta_gamma","catch_weight ~ 0 + fyear",-300,-1280,31.9,49,FALSE,500,"off","off",TRUE
2004,14224.3825793442,12174.8541684067,16618.9308688885,9.56271285414002,0.0793815016206805,13486.6663595825,"index","Washington",17,"longspine thornyhead","delta_gamma","catch_weight ~ 0 + fyear",-300,-1280,31.9,49,FALSE,500,"off","off",TRUE
2005,13781.6293837473,12073.9259896141,15730.8657212532,9.53109178022974,0.0674952456615396,13058.8194931416,"index","Washington",17,"longspine thornyhead","delta_gamma","catch_weight ~ 0 + fyear",-300,-1280,31.9,49,FALSE,500,"off","off",TRUE
2006,12373.0856282053,10842.0712346872,14120.2953429328,9.42327887875943,0.067393865269593,11701.5748763348,"index","Washington",17,"longspine thornyhead","delta_gamma","catch_weight ~ 0 + fyear",-300,-1280,31.9,49,FALSE,500,"off","off",TRUE
2007,13102.9029773981,11533.5396400135,14885.8088491303,9.4805890859674,0.0650902398684474,12389.6209784567,"index","Washington",17,"longspine thornyhead","delta_gamma","catch_weight ~ 0 + fyear",-300,-1280,31.9,49,FALSE,500,"off","off",TRUE
2008,15707.2155639613,13839.7242042212,17826.7006720768,9.66187547581846,0.0645813776602241,14881.3327458849,"index","Washington",17,"longspine thornyhead","delta_gamma","catch_weight ~ 0 + fyear",-300,-1280,31.9,49,FALSE,500,"off","off",TRUE
2009,16997.9808683772,14905.7110634736,19383.9362893424,9.74084984353595,0.0670166050120483,16071.2891790438,"index","Washington",17,"longspine thornyhead","delta_gamma","catch_weight ~ 0 + fyear",-300,-1280,31.9,49,FALSE,500,"off","off",TRUE
2010,15507.2364760828,13640.5090289934,17629.4288295266,9.64906206338241,0.0654414136442585,14675.7724032097,"index","Washington",17,"longspine thornyhead","delta_gamma","catch_weight ~ 0 + fyear",-300,-1280,31.9,49,FALSE,500,"off","off",TRUE
2011,15434.0767539583,13580.576004924,17540.5465247355,9.644333120049,0.0652753342233587,14594.0970619136,"index","Washington",17,"longspine thornyhead","delta_gamma","catch_weight ~ 0 + fyear",-300,-1280,31.9,49,FALSE,500,"off","off",TRUE
2012,16065.693739197,14123.09435148,18275.4932381108,9.68444145388537,0.0657536674951377,15166.1992360333,"index","Washington",17,"longspine thornyhead","delta_gamma","catch_weight ~ 0 + fyear",-300,-1280,31.9,49,FALSE,500,"off","off",TRUE
2013,14935.5087930225,12840.0735921423,17372.9084421263,9.61149679722913,0.0771292175360148,14094.2853713887,"index","Washington",17,"longspine thornyhead","delta_gamma","catch_weight ~ 0 + fyear",-300,-1280,31.9,49,FALSE,500,"off","off",TRUE
2014,15019.0068284858,13151.861425731,17151.2274051782,9.61707179986197,0.067732478776849,14200.4799540159,"index","Washington",17,"longspine thornyhead","delta_gamma","catch_weight ~ 0 + fyear",-300,-1280,31.9,49,FALSE,500,"off","off",TRUE
2015,14918.1917746092,13053.8201702355,17048.8365031617,9.61033667168179,0.0681137865137626,14113.4261611277,"index","Washington",17,"longspine thornyhead","delta_gamma","catch_weight ~ 0 + fyear",-300,-1280,31.9,49,FALSE,500,"off","off",TRUE
2016,14928.1888731963,13092.1212177276,17021.7506642138,9.61100657528444,0.0669607614351552,14093.3551509531,"index","Washington",17,"longspine thornyhead","delta_gamma","catch_weight ~ 0 + fyear",-300,-1280,31.9,49,FALSE,500,"off","off",TRUE
2017,17788.7584129123,15569.9865942137,20323.7121598137,9.78632198693218,0.0679714444532612,16766.0118745246,"index","Washington",17,"longspine thornyhead","delta_gamma","catch_weight ~ 0 + fyear",-300,-1280,31.9,49,FALSE,500,"off","off",TRUE
2018,17907.8216122281,15717.1197774091,20403.8703933737,9.79299285796593,0.0665762381683931,16894.664322514,"index","Washington",17,"longspine thornyhead","delta_gamma","catch_weight ~ 0 + fyear",-300,-1280,31.9,49,FALSE,500,"off","off",TRUE
2019,14549.9958614028,12231.7437182878,17307.6206011673,9.58534598815992,0.0885507049526607,13730.5591692146,"index","Washington",17,"longspine thornyhead","delta_gamma","catch_weight ~ 0 + fyear",-300,-1280,31.9,49,FALSE,500,"off","off",TRUE
2021,19225.1581756262,16813.9933140816,21982.0895591949,9.86397502194084,0.0683728216144196,18163.8645264473,"index","Washington",17,"longspine thornyhead","delta_gamma","catch_weight ~ 0 + fyear",-300,-1280,31.9,49,FALSE,500,"off","off",TRUE
2022,18582.0009412668,16113.6147469282,21428.5102631652,9.82994869985602,0.0727201473606728,17530.0788968415,"index","Washington",17,"longspine thornyhead","delta_gamma","catch_weight ~ 0 + fyear",-300,-1280,31.9,49,FALSE,500,"off","off",TRUE
2023,17996.2243138645,15697.3372898883,20631.7850966707,9.79791725453467,0.0697313205906247,16962.0309015035,"index","Washington",17,"longspine thornyhead","delta_gamma","catch_weight ~ 0 + fyear",-300,-1280,31.9,49,FALSE,500,"off","off",TRUE
2024,19028.6012664634,16575.800191067,21844.3551433002,9.85369845608927,0.0704091331787584,17948.032393148,"index","Washington",17,"longspine thornyhead","delta_gamma","catch_weight ~ 0 + fyear",-300,-1280,31.9,49,FALSE,500,"off","off",TRUE
