"area","year","est","lwr","upr","log_est","se","se_natural","type"
"OR",2007,1198.41462495682,395.351942286233,3632.70660820628,7.08875481642415,0.565815731227495,1032.75006561092,"index"
"OR",2008,767.622140643342,295.890265455402,1991.42661857755,6.64329760770316,0.48639105332901,692.734435250497,"index"
"OR",2009,2814.39656986374,1142.97115243874,6930.0332169891,7.9425031552019,0.459761882001288,2549.05549367854,"index"
"OR",2010,2049.50033857544,719.128310321336,5841.03222962243,7.62535130514342,0.534352424314352,1773.17788044093,"index"
"OR",2011,1403.61464002558,492.530292767794,4000.02616412261,7.24680607399492,0.534321097416557,1215.97944034886,"index"
"OR",2012,1517.16071587921,561.571927635405,4098.81000907427,7.32459591696649,0.507078731929694,1344.97759760161,"index"
"OR",2013,2009.84131456932,705.928192527862,5722.19972584579,7.6058110499611,0.533835078702591,1800.98979755961,"index"
"OR",2014,1558.63537512084,580.278994069301,4186.51072571474,7.35156595788027,0.504119949923128,1377.72209162894,"index"
"OR",2015,2252.52662354989,699.999066694772,7248.40422110659,7.71980780896864,0.596301164938791,1911.78545942999,"index"
"OR",2016,6377.20500722162,2467.63352542261,16480.8685265239,8.76048519370847,0.484432529223892,5661.90173213269,"index"
"OR",2017,2893.18382113015,958.643448054223,8731.62241899116,7.9701128429265,0.56357853585727,2499.69885794003,"index"
"OR",2018,3143.02126960771,1134.23805096635,8709.44392386595,8.05293980406952,0.520021504662674,2758.09400410857,"index"
"OR",2019,805.148586474739,186.740671504829,3471.46789758388,6.69102683985759,0.745577970003666,665.937629548794,"index"
"OR",2021,2160.37204282386,895.886566991669,5209.59632097971,7.67803572789434,0.449101069823993,1947.90238910097,"index"
"OR",2022,2064.21415903459,842.260636092696,5058.98045304105,7.63250488044102,0.457363184790791,1868.90647369592,"index"
"OR",2023,3008.1729323035,900.245114772356,10051.822822645,8.00908817420958,0.615532279028986,2533.57823888291,"index"
"OR",2024,3174.2625863555,1134.57391915486,8880.81666344128,8.06283062808515,0.524916875203491,2782.45864849348,"index"
"CA",2003,6672.29867235544,2490.6682142621,17874.5484116221,8.80571970807794,0.502771175007537,5686.24240383688,"index"
"CA",2004,12391.1827966451,4181.76799187247,36716.8650671897,9.42474043387998,0.554219894748519,10414.6351936043,"index"
"CA",2005,2651.67739047692,878.957060617313,7999.70021087058,7.88294769627294,0.563383643146292,2141.59506814306,"index"
"CA",2006,4688.61310144402,1894.23912703025,11605.2363723989,8.45289210373051,0.462416447481228,4152.36567606884,"index"
"CA",2007,4043.20580241294,1401.85813462186,11661.3177588581,8.30479317173701,0.540438143494641,3323.10420012143,"index"
"CA",2008,2386.73351235781,912.088326700406,6245.55395815626,7.77768097886552,0.490796847093254,2072.16690006297,"index"
"CA",2009,8667.98136494035,3490.55151911971,21524.9368277198,9.0673912127855,0.464078007987777,7572.89531506549,"index"
"CA",2010,6879.65757263332,2498.02848380784,18946.8169092069,8.83632415826917,0.516880449331902,5673.52268824112,"index"
"CA",2011,4703.33391149482,1696.34623501388,13040.5865420724,8.45602687910464,0.520313099438923,3883.30076540249,"index"
"CA",2012,4902.71983656476,1833.3626370981,13110.6968744009,8.49754539879176,0.501865513986059,4148.09197350617,"index"
"CA",2013,6354.65365524703,2221.63706577935,18176.5166327825,8.75694268257066,0.536205292921021,5455.94274058522,"index"
"CA",2014,5063.48398299996,1904.47080223964,13462.4642267795,8.52981005954031,0.498912537365241,4268.83641501063,"index"
"CA",2015,7733.05816729779,2543.06521627777,23515.003955085,8.9532596865383,0.567425873540197,6283.46604056209,"index"
"CA",2016,20550.2418243037,7822.79820824754,53984.8309767366,9.93062798746116,0.492779662485325,17420.068472176,"index"
"CA",2017,9728.97344752184,3395.92290526979,27872.5186003789,9.18286366576231,0.537016408729678,8013.77191935383,"index"
"CA",2018,10336.1369934411,3804.97497178179,28077.9055682337,9.24340147994394,0.509875076925267,8642.43704893407,"index"
"CA",2019,2830.19408551557,734.613917229879,10903.6847435342,7.94810056973995,0.688153201719846,2266.16267881595,"index"
"CA",2021,6731.92612121256,2766.86495912946,16379.1258232288,8.81461658098021,0.453654461750786,5836.16374654511,"index"
"CA",2022,6363.89611185884,2548.98730488787,15888.3387315707,8.75839606497793,0.466817068201066,5556.23006418782,"index"
"CA",2023,10407.0744619356,3456.2925198693,31336.2362223809,9.25024109059791,0.562402846064854,8414.65948484216,"index"
"CA",2024,10456.9757773072,3819.92841149439,28625.7569849095,9.25502457318654,0.5138041413778,8733.25942515543,"index"
"North of Point Conception",2003,8541.77372521768,3303.72749730598,22084.7204959597,9.05272396137807,0.484660592864829,7323.80070198451,"index"
"North of Point Conception",2004,15786.6352531659,5502.1246941103,45294.8390797602,9.66691899101233,0.537779976919726,13355.4373224181,"index"
"North of Point Conception",2005,3334.30349120607,1141.9231860234,9735.83854636014,8.11201908832383,0.546719210913511,2703.82705058472,"index"
"North of Point Conception",2006,6090.18658608002,2575.15884459954,14403.1397251679,8.71443399834298,0.439175161744924,5408.14553171,"index"
"North of Point Conception",2007,5112.93143531499,1829.25392224799,14291.109366657,8.53952818511623,0.524430409578127,4227.76582115624,"index"
"North of Point Conception",2008,3076.29005663603,1224.66672350972,7727.4578715069,8.0314796228756,0.469934961365968,2683.6357622503,"index"
"North of Point Conception",2009,11198.9588249303,4706.67697436519,26646.5447800142,9.32357609090215,0.442272758755775,9825.20839894241,"index"
"North of Point Conception",2010,8709.43792511785,3281.24764305945,23117.520291993,9.07216253563083,0.498061972208092,7227.42772547364,"index"
"North of Point Conception",2011,5956.56641318807,2232.0175313866,15896.2386879993,8.69224948887726,0.500819565352049,4949.06674641395,"index"
"North of Point Conception",2012,6260.46429590352,2432.00400371528,16115.6861339078,8.74200963001847,0.482426589533045,5330.72764861309,"index"
"North of Point Conception",2013,8156.87955741282,2963.42726641125,22451.9376157032,9.00661696764208,0.516598895612228,7042.91418873849,"index"
"North of Point Conception",2014,6457.76166300613,2528.22192681844,16494.8675010786,8.77303804493978,0.478461090824023,5479.66565563122,"index"
"North of Point Conception",2015,9742.86096478146,3302.32000087147,28744.4401978041,9.18429008705579,0.552004814669194,7955.83874004317,"index"
"North of Point Conception",2016,26258.6842229203,10466.4457103726,65878.9541549629,10.1757520408482,0.46930569927418,22399.8864224033,"index"
"North of Point Conception",2017,12311.8006862992,4433.15804572669,34192.4277401461,9.41831348681549,0.52115549503478,10204.0329189058,"index"
"North of Point Conception",2018,13145.2987293684,5025.10067214837,34387.1476330956,9.48381946260894,0.490630798937681,11063.7358502723,"index"
"North of Point Conception",2019,3548.7232158646,934.317599455882,13478.7533384263,8.17434316027426,0.680893500150652,2847.71441504281,"index"
"North of Point Conception",2021,8672.11451977804,3728.68085202739,20169.4843910424,9.0678679292862,0.430649820523301,7555.15733028276,"index"
"North of Point Conception",2022,8220.0141544186,3443.18857675486,19623.8548056884,9.01432720999748,0.44397447298217,7207.39236135129,"index"
"North of Point Conception",2023,13090.9844078485,4442.93038061812,38572.2615673061,9.47967905912053,0.551341572745519,10629.6799406364,"index"
"North of Point Conception",2024,13293.7465959665,5042.87298664223,35044.2493844054,9.49504902288582,0.494558979064647,11175.571811009,"index"
"South of Point Conception",2003,379.386995018685,144.031864230574,999.323953475253,5.9385567791556,0.494153072361976,326.960547666076,"index"
"South of Point Conception",2004,684.35621223283,238.863858802222,1960.71279920773,6.52847856018286,0.537042929000995,588.174394139609,"index"
"South of Point Conception",2005,131.973667398965,47.4303618786254,367.21307189903,4.88260241328393,0.522121759253905,112.477463430633,"index"
"South of Point Conception",2006,286.17847108672,118.100770274579,693.459637249809,5.65661564097609,0.451578397639988,248.615107788709,"index"
"South of Point Conception",2007,211.714054585381,78.6217755915613,570.107207217447,5.35523656509815,0.505411256888569,181.140096125712,"index"
"South of Point Conception",2008,140.653563344167,57.5093056002271,344.003890760478,4.94629986944727,0.45631098595022,121.672480053308,"index"
"South of Point Conception",2009,516.668929847278,222.192456591222,1201.42144861671,6.24740230158516,0.430547897995332,447.529903671521,"index"
"South of Point Conception",2010,363.388817456165,140.269277659741,941.413792494992,5.89547338349126,0.485676983823837,311.129387390026,"index"
"South of Point Conception",2011,249.169363151372,95.207193361874,652.107990383453,5.51813283855037,0.490864805002776,213.387398379263,"index"
"South of Point Conception",2012,274.652438461307,112.203965794961,672.293188732642,5.61550643818107,0.456737015073802,236.360940392295,"index"
"South of Point Conception",2013,366.678118733681,132.978727755738,1011.0853444548,5.90448440254066,0.51750707502676,316.476676423508,"index"
"South of Point Conception",2014,281.514336866078,113.405461425812,698.82279799189,5.64018337653534,0.463893129083847,242.095502549935,"index"
"South of Point Conception",2015,392.209515262132,137.532474695659,1118.48713696571,5.97179617471765,0.534671103223439,334.739738134841,"index"
"South of Point Conception",2016,1155.79383226135,474.89044566664,2812.98433119269,7.05254268753214,0.453813721995353,995.026877552643,"index"
"South of Point Conception",2017,512.337829083139,189.51938542443,1385.03008819797,6.2389842298804,0.507403666944988,438.550235530281,"index"
"South of Point Conception",2018,564.294652243965,223.417251103595,1425.26350574195,6.3355765481341,0.472730851736191,484.488734957998,"index"
"South of Point Conception",2019,136.636898535539,36.1865158354087,515.928146449035,4.91732703171136,0.677890248742454,116.196979688573,"index"
"South of Point Conception",2021,395.655317116365,172.329085637777,908.396451957588,5.98054342090428,0.424057528638449,342.159247226907,"index"
"South of Point Conception",2022,378.88079222491,163.499228975987,877.989796135728,5.93722162321864,0.428790199853019,328.134490344133,"index"
"South of Point Conception",2023,519.856009995075,176.997578003204,1526.85858290732,6.2535518693749,0.549712050318743,443.178073548181,"index"
"South of Point Conception",2024,569.37333928584,219.733868336988,1475.35744918635,6.34453635127818,0.485784041991659,488.735592350225,"index"
"North of Cape Mendocino",2003,4959.62837579313,1498.95706116942,16410.018847893,8.50908609267676,0.610501646666198,3981.18941700921,"index"
"North of Cape Mendocino",2004,9209.40812195053,2490.94488602199,34048.6047814948,9.12798086246665,0.667136479550238,7219.80273221173,"index"
"North of Cape Mendocino",2005,1971.5936099972,510.913186160479,7608.30111313824,7.58659743380203,0.688991103295753,1431.11962992084,"index"
"North of Cape Mendocino",2006,3491.6510923187,1170.03945431355,10419.8429425126,8.15812999567849,0.557835376284382,2978.64231104141,"index"
"North of Cape Mendocino",2007,3005.5377895081,818.043839479685,11042.5101543541,8.00821179585154,0.66393866288023,2261.52387288502,"index"
"North of Cape Mendocino",2008,1775.13135119675,556.267238885598,5664.70770472548,7.48162969984583,0.592041937884332,1468.57401876011,"index"
"North of Cape Mendocino",2009,6448.89753318323,2121.90133215524,19599.5349846239,8.77166447009259,0.567151569283116,5387.96709021703,"index"
"North of Cape Mendocino",2010,5113.79028142402,1455.29118574967,17969.4973064209,8.53969614629379,0.641203036872631,3872.91381527287,"index"
"North of Cape Mendocino",2011,3496.03142384117,991.618708040909,12325.5396629535,8.15938372524795,0.642891945303222,2653.59902003171,"index"
"North of Cape Mendocino",2012,3643.92849248793,1087.03423040852,12215.0843891781,8.20081763483054,0.617158920791497,2889.60333917689,"index"
"North of Cape Mendocino",2013,4724.32025390183,1366.01491374076,16338.9152174826,8.46047896797069,0.633086128045225,3839.07324860569,"index"
"North of Cape Mendocino",2014,3763.32862367627,1129.26282297507,12541.4934784352,8.2330591170159,0.614163727873748,2966.03058793955,"index"
"North of Cape Mendocino",2015,5749.36434801275,1473.18970557979,22437.8369472728,8.6568445795088,0.69473694083071,4227.84052349512,"index"
"North of Cape Mendocino",2016,15274.1718690022,4695.26139729823,49688.4638665838,9.63391856777485,0.601852641839878,12151.3459936564,"index"
"North of Cape Mendocino",2017,7231.86031819402,1977.93886526364,26441.5673205847,8.88625158747647,0.661461635696697,5464.63238392931,"index"
"North of Cape Mendocino",2018,7682.10544994741,2234.18643629968,26414.4223531558,8.94664893569883,0.630122040642035,5967.53907028153,"index"
"North of Cape Mendocino",2019,2104.30620327918,427.741265126088,10352.2969565584,7.65174109714651,0.812883612995759,1497.35674281713,"index"
"North of Cape Mendocino",2021,5006.53748488425,1667.33042641031,15033.2634674675,8.51849983436326,0.560990285395363,4132.37667508937,"index"
"North of Cape Mendocino",2022,4734.50172688108,1554.9886403063,14415.222092828,8.46263176816762,0.568075871614299,3951.5430208079,"index"
"North of Cape Mendocino",2023,7737.86859566661,1970.59883787582,30383.9671743361,8.95388155342418,0.697864251616898,5630.61602002322,"index"
"North of Cape Mendocino",2024,7771.95548002565,2253.27275433784,26806.9153488927,8.95827708222895,0.631714713207645,6024.72895670693,"index"
"South of Cape Mendocino",2003,3961.53234444322,1686.06637141792,9307.90079329556,8.28438618506797,0.435841009230924,3669.57183264131,"index"
"South of Cape Mendocino",2004,7261.58334344824,2829.30137208779,18637.319153786,8.89035317542443,0.48091091861117,6723.80898434595,"index"
"South of Cape Mendocino",2005,1494.68354860784,571.292339189061,3910.57039842364,7.30966979024685,0.490707350557926,1385.18488409449,"index"
"South of Cape Mendocino",2006,2884.71396484806,1343.76037964964,6192.75191099107,7.96718102839369,0.389779515431453,2678.11832845727,"index"
"South of Cape Mendocino",2007,2319.10770039231,930.555259588086,5779.62509007751,7.74893777877836,0.465904641451995,2147.38204439694,"index"
"South of Cape Mendocino",2008,1441.8122687835,636.290116562928,3267.09870906669,7.27365612128613,0.417355375042079,1336.73422354354,"index"
"South of Cape Mendocino",2009,5266.73022159436,2463.1454208639,11261.3924424027,8.56916499766547,0.387747206128651,4884.77121239691,"index"
"South of Cape Mendocino",2010,3959.03646115002,1677.71071542101,9342.47457362282,8.28375595675052,0.438054214156993,3665.64329759079,"index"
"South of Cape Mendocino",2011,2709.70435249826,1140.85258519367,6435.97408923917,7.90459481290336,0.441367125168468,2508.85512476146,"index"
"South of Cape Mendocino",2012,2891.18824187694,1264.80059515056,6608.92276776041,7.96942285296367,0.421820555398308,2677.48524982852,"index"
"South of Cape Mendocino",2013,3799.23742224475,1508.49368317186,9568.62143448595,8.24255564721924,0.471278443585943,3520.31761655633,"index"
"South of Cape Mendocino",2014,2975.94737619587,1306.29699961989,6779.67015806063,7.99831771306676,0.42009242206759,2755.73057024151,"index"
"South of Cape Mendocino",2015,4385.70613203087,1675.1964021305,11481.8884830883,8.38610592537219,0.491039754084779,4062.73795468287,"index"
"South of Cape Mendocino",2016,12140.3061861795,5387.76741604623,27355.8642964486,9.40428628556228,0.414497369544105,11243.5673062995,"index"
"South of Cape Mendocino",2017,5592.27819718839,2264.44447004149,13810.7053842551,8.62914203181575,0.461262195735457,5177.95077050674,"index"
"South of Cape Mendocino",2018,6027.48793166492,2601.81806741502,13963.5477289393,8.70408560784095,0.428640463868778,5580.68551494868,"index"
"South of Cape Mendocino",2019,1581.05391112096,463.482220766385,5393.37078720625,7.36584693600885,0.626072172788006,1466.55465191423,"index"
"South of Cape Mendocino",2021,4061.2323520102,1947.67583541672,8468.35387957943,8.30924174151624,0.3749301955961,3764.93990242031,"index"
"South of Cape Mendocino",2022,3864.39321976254,1798.48383954101,8303.40235959969,8.25955995510361,0.390242210347806,3583.9838308876,"index"
"South of Cape Mendocino",2023,5872.97182217716,2249.0042162308,15336.4754833111,8.67811605765253,0.489740239388463,5442.24199416144,"index"
"South of Cape Mendocino",2024,6091.16445522683,2587.7394786399,14337.7201325225,8.71459455018089,0.436770558801606,5639.57844665233,"index"
"North of Monterey Bay",2003,7921.71135134867,3035.40801392325,20673.83048547,8.97736254118235,0.489428080348665,6926.42881561125,"index"
"North of Monterey Bay",2004,14685.1265646611,5062.64172776523,42596.9195168211,9.594590462231,0.543350165615435,12657.938387737,"index"
"North of Monterey Bay",2005,3132.09915402547,1060.70171315787,9248.63700035056,8.04945871498297,0.552445229551944,2580.22443320173,"index"
"North of Monterey Bay",2006,5602.80212168088,2345.51583230497,13383.576943867,8.63102213044706,0.444274236411006,5084.77547275522,"index"
"North of Monterey Bay",2007,4780.97963654595,1690.61823043676,13520.3595191103,8.47240074937126,0.530393007076744,4021.60169213855,"index"
"North of Monterey Bay",2008,2841.76628906685,1117.40420005153,7227.13915099331,7.95218107060524,0.476242156579508,2530.85385570457,"index"
"North of Monterey Bay",2009,10331.6953977098,4290.64764706758,24878.2791250665,9.2429716723361,0.448364721014076,9257.01189725178,"index"
"North of Monterey Bay",2010,8137.31127790866,3028.91759651541,21861.220295249,9.00421509459304,0.504220739043723,6871.0448852769,"index"
"North of Monterey Bay",2011,5563.71313667508,2062.33182604333,15009.6621098066,8.62402099468243,0.506350334248127,4704.10438971834,"index"
"North of Monterey Bay",2012,5815.11986071644,2231.09032162088,15156.5441644388,8.66821667707334,0.488769694852696,5047.10785210627,"index"
"North of Monterey Bay",2013,7552.74680128118,2719.44837408088,20976.3071025545,8.92966659081776,0.521173992889267,6653.22629461028,"index"
"North of Monterey Bay",2014,6003.09552998451,2322.6271269843,15515.6871817435,8.70003053683245,0.484486622204629,5191.00088673557,"index"
"North of Monterey Bay",2015,9136.87881151361,3063.82677897074,27247.8049311689,9.12007411942304,0.557486838053084,7583.32050994144,"index"
"North of Monterey Bay",2016,24380.6718831669,9605.73784635078,61881.4682414496,10.1015459614401,0.475228156001767,21201.9063020785,"index"
"North of Monterey Bay",2017,11506.3299008969,4098.15512153273,32306.1533451074,9.35065258908737,0.526724172567971,9702.81896288223,"index"
"North of Monterey Bay",2018,12242.3560977738,4626.42438316768,32395.48956425,9.41265702919037,0.496497619137492,10494.5235452132,"index"
"North of Monterey Bay",2019,3342.08205079872,873.391941684167,12788.6598229115,8.11434926025992,0.684688522958159,2722.46709652405,"index"
"North of Monterey Bay",2021,8013.4295875636,3404.5519084358,18861.5287655705,8.98887411166808,0.436745525227104,7126.61312149962,"index"
"North of Monterey Bay",2022,7584.4845782008,3138.8423731365,18326.6311202128,8.93385993669863,0.450136126840544,6791.26891134641,"index"
"North of Monterey Bay",2023,12293.2048097341,4129.39405936444,36596.8668336124,9.41680193420814,0.556600011267016,10141.4948463465,"index"
"North of Monterey Bay",2024,12383.8952106588,4643.59911262398,33026.2920784127,9.4241521341221,0.500472011981891,10602.581917231,"index"
"South of Monterey Bay",2003,999.449368887846,283.937583155624,3518.02332705926,6.907204496217,0.642078155393655,724.332434039348,"index"
"South of Monterey Bay",2004,1785.86490073786,480.974685467918,6630.93825943189,7.48765811509149,0.669320194494982,1285.6733288208,"index"
"South of Monterey Bay",2005,334.178004579619,90.9566117595175,1227.78252822429,5.81167379885361,0.663936281561787,236.080080813627,"index"
"South of Monterey Bay",2006,773.562935485967,235.048012833108,2545.86119637842,6.65100703126166,0.607775059875582,571.985166743481,"index"
"South of Monterey Bay",2007,543.665853354485,152.3483991005,1940.10939300176,6.29833481797598,0.649075610915077,387.304225143395,"index"
"South of Monterey Bay",2008,375.177330913405,113.124582428415,1244.27446811022,5.9273987966325,0.611699549234878,274.454386599049,"index"
"South of Monterey Bay",2009,1383.93235706796,430.493120043162,4449.01133088412,7.2326842600323,0.595803252927095,1015.72640536216,"index"
"South of Monterey Bay",2010,935.515464665472,271.372148075611,3225.05161577748,6.84109767648662,0.63144352001848,667.512227586758,"index"
"South of Monterey Bay",2011,642.02263966445,183.175979534158,2250.2572165301,6.46462356734304,0.639897594890609,458.349755074879,"index"
"South of Monterey Bay",2012,719.996873648484,215.647288925377,2403.90454545885,6.57924686984579,0.615114730669912,519.98073689912,"index"
"South of Monterey Bay",2013,970.810874865466,264.739704353515,3560.00153833569,6.87813167575248,0.662963498543671,706.164570551718,"index"
"South of Monterey Bay",2014,736.180469887793,218.673357386028,2478.40747827125,6.60147529232327,0.619346173852424,530.760271445593,"index"
"South of Monterey Bay",2015,998.191668530141,266.981215069125,3732.04761565344,6.90594531050713,0.672852675115748,707.257968236589,"index"
"South of Monterey Bay",2016,3033.80617201502,911.286319783932,10099.9868971354,8.01757327257274,0.613641955887613,2193.00699787741,"index"
"South of Monterey Bay",2017,1317.80861448562,366.669361792351,4736.20030842932,7.18372549547886,0.652698205240211,939.764191553797,"index"
"South of Monterey Bay",2018,1467.23728383869,428.860158390333,5019.78373362201,7.29113651273788,0.62756541843127,1053.70104001706,"index"
"South of Monterey Bay",2019,343.27806360147,72.4064770582461,1627.47634932136,5.83854079979539,0.794017162840853,241.444298207334,"index"
"South of Monterey Bay",2021,1054.34024933092,331.793095858082,3350.38123226849,6.96067049420905,0.589887841782833,770.703456010035,"index"
"South of Monterey Bay",2022,1014.41036844283,316.123078919724,3255.15112379894,6.92206280488746,0.594873776292122,744.257940349005,"index"
"South of Monterey Bay",2023,1317.63560810965,347.396106467894,4997.64840029644,7.18359420347523,0.680180129778267,931.363167838084,"index"
"South of Monterey Bay",2024,1479.22472459378,427.829789096843,5114.43064885381,7.29927339477488,0.632944266886378,1061.72548612825,"index"
